Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
0.9477850298569643,0.0002445346657484729,0.018407393829470993,0.6213592233009709,0.0001907345617313062
1.0,0.0012226733287423646,0.01858104848823968,0.6192017259978426,0.0
1.0,0.0019562773259877834,0.01865822833658119,0.6148867313915858,0.0
1.0,0.002445346657484729,0.01865822833658119,0.6224379719525351,0.0003006894508740534
1.0,0.0012226733287423646,0.01852316360198345,0.6181229773462784,0.0017642115508113207
1.0,0.0004890693314969458,0.018465278715727222,0.6192017259978426,0.005652016755349869
1.0,0.0012226733287423646,0.01921778223705781,0.6192017259978426,0.005652016755349869
1.0,0.002200811991736256,0.02319254442665007,0.6181229773462784,0.005713324537789391
1.0,0.0014672079944908372,0.029328342369807102,0.6213592233009709,0.006979716982663569
1.0,0.0009781386629938917,0.035425550388793275,0.6181229773462784,0.004150930147989876
1.0,0.0009781386629938917,0.040345765720570186,0.6202804746494067,0.00357416012860458
1.0,0.0009781386629938917,0.046848167943349776,0.6202804746494067,0.001390458839529718
0.9988890431884461,0.0009781386629938917,0.05144036891967488,0.6192017259978426,4.860445966577073e-05
1.0,0.0004890693314969458,0.0519227429718098,0.6224379719525351,0.0
0.9877794750729066,0.0002445346657484729,0.04987747699075749,0.6224379719525351,4.301668342811824e-05
0.9366754617414248,0.0,0.04696393771586213,0.6267529665587919,0.00023810971567597445
0.8789057075406193,0.0,0.044513477531016414,0.6213592233009709,0.0003944179725168153
0.8766837939175115,0.0,0.04254539139830571,0.6224379719525351,0.0004419070876359404
0.8200249965282599,0.0007336039972454186,0.04055801030350953,0.6245954692556636,0.0005923473792323881
0.8455770031940008,0.0,0.03884075867790902,0.6245954692556636,0.0004850796010300396
0.7205943618941814,0.0,0.037509406294016445,0.6245954692556636,0.0008509345833828397
0.7533675878350229,0.0,0.036235938796380096,0.6289104638619202,0.0007340754511404702
0.728926537980836,0.0,0.03517471588168308,0.6245954692556636,0.0008154424100035782
0.6859325093736982,0.0,0.034074903042815324,0.6267529665587919,0.0009663464441454509
0.6923760588807111,0.0,0.032994385166033036,0.6299892125134845,0.0008913184936867659
0.7504791001249828,0.0,0.03216470179636084,0.6310679611650486,0.0007147470097678123
0.7358144702124705,0.0,0.03125783857834705,0.6364617044228695,0.0007214600491813336
0.8222469101513679,0.0,0.030466745132845714,0.6321467098166127,0.0011678349212822926
0.6551590056936536,0.0,0.029810716421942114,0.633225458468177,0.006493600664648254
0.583280099986113,0.0,0.029116097786867755,0.633225458468177,0.01519229678967023
0.6208304402166367,0.0,0.028575838848476517,0.6375404530744336,0.011497959480362778
0.6318289126510207,0.0,0.027977695023829144,0.6353829557713054,0.02111320774911217
0.598166921260936,0.0,0.02751461593377961,0.633225458468177,0.02278096524908314
0.7327037911401194,0.0,0.027128716692071578,0.6343042071197411,0.017137791753308172
0.7758089154284127,0.0,0.02683929226079063,0.6343042071197411,0.005415964699220856
0.9077905846410221,0.0019562773259877834,0.026318328284484764,0.6353829557713054,0.0015866921928527362
0.888904318844605,0.0004890693314969458,0.025778069346093623,0.633225458468177,0.0003127987868873451
0.6804888209970837,0.0,0.02523781040770248,0.6364617044228695,0.000759851760003513
0.6796000555478405,0.0,0.02463966658305501,0.6364617044228695,0.0006886845292473804
0.6683793917511458,0.0,0.02417658749300547,0.638619201725998,0.0006686778923061272
0.6928204416053325,0.0,0.023790688251297442,0.6375404530744336,0.0006060606337966811
0.7768087765588112,0.0,0.023462673895845644,0.6440129449838189,0.0004065887201525099
0.7822524649354257,0.0,0.023096069616223087,0.6364617044228695,0.00039993587537612627
