Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0.0,0.017423350763115734,0.01648835627586283,0.720604099244876,0.6795966719929473,0.48398425405811846,0.017423350763115693,0.6675969058376564,0.9766699069573671,0.03584279968955056,0.3984531446036923,0.08736318407960199
0.0,0.017809250004823734,0.003346240402306805,0.7238403451995685,0.6773926938123312,0.46988367464284136,0.017809250004823623,0.6662411533340847,1.0,0.04628519015028575,0.5040649350086843,0.018666666666666668
0.0,0.01806008451193392,0.0005577786677345654,0.7227615965480044,0.6738112292688302,0.4636383740988102,0.01806008451193382,0.6610466409327562,1.0,0.038171170535525295,0.42097595978233726,0.0031791044776119403
0.0,0.018098674436104727,0.0,0.720604099244876,0.6758085844950136,0.4500685567694281,0.018098674436104672,0.6510689118334329,1.0,0.11232625414520568,0.1396356790267834,0.0
0.0,0.018175854284446315,0.0,0.720604099244876,0.6795966719929473,0.4563669335220487,0.018175854284446274,0.6455849691223563,1.0,0.1138785013758555,0.16648258596568735,0.0
0.0,0.018156559322360925,0.0,0.720604099244876,0.6795966719929473,0.45348312618868586,0.0181565593223608,0.6423403030182999,1.0,0.12989487052846962,0.06294982465410875,0.0
0.0,0.018098674436104727,0.0,0.7227615965480044,0.6795966719929473,0.45233314166924676,0.018098674436104672,0.6435132574315028,1.0,0.1231214280674522,0.2453052202399257,0.0
0.0,0.018098674436104727,0.0,0.7227615965480044,0.6791145517659375,0.4517493033747622,0.018098674436104672,0.635272110190689,1.0,0.10781062583786072,0.16150879761373663,0.0
0.0,0.01806008451193392,0.0,0.7227615965480044,0.6782191856300623,0.4538546596488124,0.01806008451193382,0.6218821500711383,1.0,0.09398151414661682,0.06604671174117242,0.0
0.0,0.01804078954984853,0.0,0.7227615965480044,0.6777370654030523,0.4604007253748507,0.018040789549848443,0.6136562360045202,1.0,0.10230720383828405,0.3558907989968685,0.0
0.0,0.01798290466359233,0.0,0.7173678532901835,0.6729158631329549,0.4611791764341634,0.017982904663592213,0.6115997574878669,1.0,0.07782403160939814,0.307712187297421,0.0
0.0,0.017963609701506913,0.0,0.7249190938511328,0.6695410215438866,0.44693706046264764,0.017963609701506834,0.5899686501275002,1.0,0.1586820009877937,0.2049662807468912,0.0
0.0,0.017925019777336133,0.0,0.720604099244876,0.6672681690451264,0.45348312618868586,0.01792501977733608,0.6043792329182787,1.0,0.0431806956889861,0.4215679055658786,0.0
0.0,0.017847839928994517,0.0,0.7216828478964403,0.6673370433632706,0.4488654960413994,0.017847839928994476,0.6054150887637065,1.0,0.03549001622803923,0.2015084511088877,0.0
0.0,0.017867134891079932,0.0011355330390202091,0.7216828478964403,0.6663728029092513,0.4465655270025211,0.017867134891079852,0.6074715672803599,1.0,0.035560572920341496,0.5532895582207554,0.006863681592039801
0.0,0.017828544966909127,0.008740934238548593,0.7216828478964403,0.6663728029092513,0.4548277234729532,0.017828544966909096,0.6167333371924036,1.0,0.06702885768715162,0.48438634713144524,0.05135323383084577
0.0,0.017770660080652926,0.03746273140325118,0.7227615965480044,0.6663728029092513,0.4653898889822637,0.017770660080652867,0.6187441161864654,1.0,0.06738164114866295,0.5242777178613144,0.21223880597014927
0.0,0.01800219962567772,0.024224677386395162,0.7227615965480044,0.6663728029092513,0.4832942633464549,0.018002199625677687,0.6117673224040377,0.9633384252187197,0.07295561984054187,0.5532253104466881,0.12845771144278606
0.0,0.018310919019044105,0.012193747794172432,0.7227615965480044,0.6663728029092513,0.4779512583484453,0.01831091901904401,0.6096499111905948,1.0,0.10477668806886334,0.06756988930613848,0.0661592039800995
0.006211180510011211,0.018561753526154315,0.014308284476647158,0.7216828478964403,0.6663728029092513,0.48585961342828077,0.018561753526154207,0.6137628682239037,0.997778086376892,0.037888943766316234,0.407758243566921,0.0755223880597015
0.012422361020022423,0.018986242692033094,0.013188479467375778,0.720604099244876,0.6663728029092513,0.4812596753505241,0.01898624269203299,0.6075934326739392,1.0,0.10054328653072744,0.25720910556992105,0.07074626865671642
0.024844722040044846,0.019931695834217663,0.01814851737227859,0.7173678532901835,0.6663728029092513,0.4963156265204122,0.019931695834217635,0.6004033744527468,1.0,0.1560714033726099,0.30766887419130823,0.09243781094527363
0.0,0.021591062573562025,0.02140893043013564,0.7195253505933119,0.6624469667750288,0.49051262771462695,0.02159106257356192,0.5856881281780203,1.0,0.15677697029563253,0.27978967155671636,0.11124378109452736
0.0,0.02369421344087049,0.026094720489898672,0.720604099244876,0.6605873601851342,0.5119023397761953,0.023694213440870457,0.5810877095703944,1.0,0.1449940026811543,0.30898270507672915,0.12597014925373134
0.04347826357007848,0.026723522488278365,0.0069201735734492845,0.7216828478964403,0.6607251088214225,0.49291874917068423,0.02672352248827817,0.5829004572998893,1.0,0.16185705214139562,0.25366464971969205,0.035661691542288564
0.024844722040044846,0.03287861539352072,0.0060618040584952335,0.7227615965480044,0.6607251088214225,0.4936087398823477,0.03287861539352058,0.6110056636941664,1.0,0.21717349890637125,0.30107806321114705,0.03116417910447761
